,Id,SalePrice
263,263,179344.68699544668
264,264,240723.66569638252
265,265,201257.63332545757
266,266,124103.57290059328
267,267,167647.34382480383
268,268,144844.40278112888
269,269,135129.95950579643
270,270,115012.35233470798
271,271,120708.14896300435
272,272,113482.09515362978
273,273,114937.65316903591
274,274,137213.2952541113
275,275,114473.78653362393
276,276,246246.13536596298
277,277,264479.0197610855
278,278,208894.56741958857
279,279,209950.54954886436
280,280,205600.97964257002
281,281,168420.21702826023
282,282,176455.27841448784
283,283,302179.54864501953
284,284,186841.94443374872
285,285,180294.82518732548
286,286,212706.12950176
287,287,201884.81016010046
288,288,154025.01232922077
289,289,122241.88276976347
290,290,268589.7218763828
291,291,118815.76473414898
292,292,126090.15329778194
293,293,170886.367893219
294,294,174878.14580351114
295,295,116456.50937855244
296,296,110466.21358320117
297,297,142457.63486921787
298,298,141627.00031995773
299,299,156714.09645080566
300,300,146879.18380349874
301,301,159841.13883525133
302,302,173548.01457077265
303,303,117162.20000982285
304,304,131923.29810112715
305,305,172742.4138724804
306,306,178602.86735594273
307,307,130308.8024944067
308,308,154747.43153899908
309,309,145263.52932155132
310,310,118002.14848220348
311,311,119210.46905219555
312,312,137172.6380482316
313,313,123118.9098842442
314,314,129368.36451739073
315,315,112501.82084068656
316,316,104807.14149624109
317,317,149910.7584759593
318,318,121541.10662788153
319,319,165568.46116185188
320,320,112904.01492640376
321,321,101475.38058385253
322,322,137613.96563351154
323,323,131116.0985842347
324,324,118651.73023790121
325,325,120065.23610502481
326,326,154270.97286581993
327,327,96736.56273037195
328,328,101430.91947734356
329,329,111988.39082866907
330,330,155163.88622820377
331,331,128492.97377765179
332,332,126917.85846799612
333,333,166410.42693555355
334,334,122734.19013470411
335,335,163348.20645153522
336,336,111981.82386904955
337,337,122382.92754217982
338,338,105190.06928130984
339,339,137447.94602692127
340,340,116286.2351976335
341,341,113114.60294276476
342,342,134223.59031438828
343,343,142644.93271261454
344,344,121223.39776530862
345,345,106188.22031766176
346,346,106539.26293849945
347,347,116083.60371813178
348,348,108220.42069658637
349,349,124169.9506983161
350,350,91107.09024816751
351,351,91386.03044226766
352,352,109881.94195777178
353,353,103559.82692092657
354,354,92365.33902585506
355,355,117058.42702537775
356,356,126660.34137010574
357,357,151785.13185232878
358,358,160338.78990262747
359,359,100067.27743595839
360,360,100689.88315165043
361,361,125986.13351583481
362,362,81296.08476758003
363,363,121111.75408661366
364,364,135333.29918682575
365,365,126075.02353787422
366,366,106515.09287878871
367,367,116112.74728402495
368,368,107637.1094353497
369,369,106476.10960379243
370,370,119289.42815735936
371,371,93983.61170738935
372,372,112916.96106493473
373,373,141094.3040072918
374,374,108024.83367621899
375,375,96970.2155828476
376,376,88642.9030328989
377,377,111893.59912723303
378,378,113457.19543173909
379,379,124138.36061805487
380,380,131155.58618456125
381,381,100130.48978745937
382,382,129247.07964062691
383,383,155232.66761898994
384,384,129816.44147783518
385,385,145114.95722532272
386,386,169107.6124534011
387,387,80032.17037767172
388,388,99879.49672788382
389,389,111543.03937107325
390,390,135909.13141071796
391,391,121567.68028065562
392,392,138654.14199233055
393,393,153831.26555979252
394,394,161723.52776527405
395,395,233532.4156999588
396,396,138650.9014338255
397,397,114346.1063824594
398,398,111362.485537678
399,399,162768.38254630566
400,400,110000.5764439702
401,401,279261.8896842003
402,402,270337.9066169262
403,403,270339.6234691143
404,404,362992.4275279045
405,405,327577.5439620018
406,406,191180.22603690624
407,407,278636.5691959858
408,408,205069.63535100222
409,409,197648.284240067
410,410,262393.13019514084
411,411,205628.55658084154
412,412,256832.41764307022
413,413,138009.2064678669
414,414,183736.73826307058
415,415,195163.67721408606
416,416,182080.04028350115
417,417,210318.7821522355
418,418,135310.69038957357
419,419,115808.41913819313
420,420,202830.31285107136
421,421,229124.39770698547
422,422,161940.81687033176
423,423,167824.58735257387
424,424,221456.2490940094
425,425,275346.99456095695
426,426,214264.88106399775
427,427,226418.55281591415
428,428,190154.52488809824
429,429,113358.28865021467
430,430,118969.54103857279
431,431,111340.70834070444
432,432,121011.46309301257
433,433,96048.33570495248
434,434,132717.17055290937
435,435,121577.28928774595
436,436,137788.45146745443
437,437,122969.29158121347
438,438,171889.04176205397
439,439,165257.1422085166
440,440,157737.801758945
441,441,136878.70222330093
442,442,183674.588213861
443,443,176530.14390021563
444,444,175791.45751595497
445,445,168739.36911970377
446,446,202862.71843612194
447,447,115734.21893268824
448,448,144965.19406288862
449,449,127200.17334967852
450,450,183565.53590893745
451,451,282270.41561603546
452,452,128924.67626035213
453,453,95165.57859629393
454,454,355642.4974679947
455,455,88582.1693867445
456,456,227553.73548269272
457,457,139807.823741436
458,458,159512.4474838376
459,459,120938.15350458026
460,460,350824.2805659771
461,461,324399.435955286
462,462,218144.97773945332
463,463,249208.95010828972
464,464,187304.63609844446
465,465,374933.60663056374
466,466,125287.0205745101
467,467,160771.06109261513
468,468,121822.72940352559
469,469,131145.70355415344
470,470,149945.70714831352
471,471,131863.5516449809
472,472,210244.75363194942
473,473,160552.3233935237
474,474,164016.89891815186
475,475,184624.8551696539
476,476,174246.12959176302
477,477,158379.9259379506
478,478,264488.3766055107
479,479,155410.75884252787
480,480,154929.4500619173
481,481,151157.75114148855
482,482,209447.1255660057
483,483,365585.3464663029
484,484,370873.5945761204
485,485,131889.08982127905
486,486,295890.03233909607
487,487,137724.98158812523
488,488,258503.38695645332
489,489,178102.88780778646
490,490,237708.52988362312
491,491,196599.82406944036
492,492,181335.11957973242
493,493,176079.5023918152
494,494,119249.7313156724
495,495,274441.61255955696
496,496,141640.41322767735
497,497,275679.54882979393
498,498,127833.1767514348
499,499,124043.54745596647
500,500,119993.31609383225
501,501,110934.48501750827
502,502,112173.78940433264
503,503,113337.970777601
504,504,125586.68639361858
505,505,115078.56917753816
506,506,278268.2185590267
507,507,362844.6494758129
508,508,377956.46827816963
509,509,374996.14297151566
510,510,408126.66885852814
511,511,369347.7421939373
512,512,318325.0412285328
513,513,344950.58586001396
514,514,399477.0387709141
515,515,273692.5499498844
516,516,323904.4674694538
517,517,323512.76764273643
518,518,309822.3307669163
519,519,217432.56992399693
520,520,324985.3117644787
521,521,220929.73344922066
522,522,209390.61966836452
523,523,176031.76317065954
524,524,209843.73988211155
525,525,179712.2650489211
526,526,219258.29200148582
527,527,188954.4022873044
528,528,192798.76697659492
529,529,208591.11379534006
530,530,233636.32817864418
531,531,223315.17080068588
532,532,174614.19050991535
533,533,201089.95051831007
534,534,166594.14085000753
535,535,256109.70871448517
536,536,311978.18205952644
537,537,270437.7415716648
538,538,296105.79773783684
539,539,272892.8831219673
540,540,289214.9968743324
541,541,243046.56670689583
542,542,240499.65940713882
543,543,310562.0794534683
544,544,239991.38531684875
545,545,205256.2571838498
546,546,227774.90896582603
547,547,230506.1632692814
548,548,207030.42004406452
549,549,184375.0209853053
550,550,123553.17691490054
551,551,162140.87307155132
552,552,190948.429530859
553,553,199639.5323291421
554,554,230811.67711615562
555,555,187964.60480988026
556,556,183465.37904441357
557,557,144962.52221167088
558,558,131457.83801227808
559,559,98915.83295986056
560,560,116111.57231330872
561,561,163714.60416913033
562,562,137707.77014493942
563,563,282415.6183898449
564,564,302334.70916152
565,565,161248.5284164548
566,566,158301.6696691513
567,567,132156.54320120811
568,568,156250.9755730629
569,569,257746.6843545437
570,570,234154.8175394535
571,571,256000.98904967308
572,572,236077.34861969948
573,573,166983.31905007362
574,574,225418.7868654728
575,575,190459.0515449643
576,576,188548.20578992367
577,577,262257.5417935848
578,578,230022.59038984776
579,579,272889.4923388958
580,580,255731.82954788208
581,581,197027.10565775633
582,582,148126.75590664148
583,583,148358.28415453434
584,584,178700.81377327442
585,585,112578.76264452934
586,586,129374.6417582035
587,587,136771.88182622194
588,588,113682.97222480178
589,589,147132.58045613766
590,590,108642.82535165548
591,591,113922.5911386311
592,592,137919.26487386227
593,593,119965.69623425603
594,594,123648.32808226347
595,595,150041.31435453892
596,596,119771.63828536868
597,597,201361.47069185972
598,598,144206.1951711774
599,599,133220.86279392242
600,600,154590.951192379
601,601,114387.6434750855
602,602,118340.79757630825
603,603,121888.99453282356
604,604,115360.97526699305
605,605,156636.81664168835
606,606,133799.9784976244
607,607,105183.13212543726
608,608,92386.91771179438
609,609,111877.18172818422
610,610,126862.99431025982
611,611,129480.50715625286
612,612,131740.50699472427
613,613,168393.80969554186
614,614,150443.1650698185
615,615,117253.26828807592
616,616,142500.2557247877
617,617,123427.10631266236
618,618,116340.45553579926
619,619,102673.1907993555
620,620,108704.25110384822
621,621,95228.54951545596
622,622,132763.4611800313
623,623,107556.79830908775
624,624,116103.87866944075
625,625,116061.45632490516
626,626,117365.45384824276
627,627,106456.10291063786
628,628,102414.84210118651
629,629,119042.74332374334
630,630,92945.84967195988
631,631,112489.41658362746
632,632,113176.94077268243
633,633,111638.17444294691
634,634,115021.85403853655
635,635,99326.99759826064
636,636,98337.04453110695
637,637,116632.05751478672
638,638,95717.26758629084
639,639,90411.92606687546
640,640,101377.56293043494
641,641,117395.41291892529
642,642,110738.16833496094
643,643,113339.59642201662
644,644,116131.133697927
645,645,95292.30911359191
646,646,160770.03098130226
647,647,105815.91019034386
648,648,106653.5194516182
649,649,140702.19642817974
650,650,119565.97012355924
651,651,129703.31164896488
652,652,116976.52244567871
653,653,128943.92646551132
654,654,146928.6827981472
655,655,118284.59212779999
656,656,136658.32278430462
657,657,124640.24479910731
658,658,110405.41018992662
659,659,131800.23199021816
660,660,102630.41971921921
661,661,118696.6259226203
662,662,99410.45271009207
663,663,133497.83397316933
664,664,123520.61574012041
665,665,139796.71785384417
666,666,116250.56222826242
667,667,118223.08589816093
668,668,112085.14617979527
669,669,110427.29469016194
670,670,119313.17436918616
671,671,97461.0850840807
672,672,106083.59963744879
673,673,124570.35818472505
674,674,101639.90330994129
675,675,90527.55606174469
676,676,108964.12350833416
677,677,113341.62981882691
678,678,129834.92982983589
679,679,126648.49509000778
680,680,151611.07523143291
681,681,126292.26972162724
682,682,142603.42781096697
683,683,112370.77673226595
684,684,136205.00942468643
685,685,150074.77151155472
686,686,153461.10149770975
687,687,119059.34850350022
688,688,131282.48302191496
689,689,216454.2431652546
690,690,126259.98217016459
691,691,137197.99380898476
692,692,155880.32864630222
693,693,93266.61131232977
694,694,131252.87805199623
695,695,259942.366617918
696,696,221049.9989449978
697,697,242789.01741802692
698,698,199799.12447035313
699,699,215785.3146314621
700,700,210631.48531764746
701,701,303520.71065306664
702,702,357718.3434486389
703,703,235891.26330316067
704,704,196249.81155991554
705,705,144693.81338357925
706,706,214293.40227097273
707,707,180615.60828834772
708,708,204091.90949052572
709,709,199060.25567054749
710,710,136404.85101938248
711,711,117663.6818036437
712,712,134967.0516937971
713,713,200766.0878136754
714,714,264982.44374394417
715,715,298640.9016788006
716,716,222126.46526694298
717,717,214397.797614336
718,718,141386.44786775112
719,719,152492.96854883432
720,720,185950.0397220254
721,721,181765.49150198698
722,722,173429.57323044538
723,723,113624.05736893415
724,724,126920.14402747154
725,725,122666.71784371138
726,726,147405.98916709423
727,727,160166.48232489824
728,728,202001.6312211752
729,729,82572.87018373609
730,730,85758.10312703252
731,731,88608.340652287
732,732,104682.18684792519
733,733,88322.73156046867
734,734,119466.55365154147
735,735,114833.3597637713
736,736,123076.30512416363
737,737,148634.18230116367
738,738,167234.22626703978
739,739,151623.62971305847
740,740,144958.9812040329
741,741,214818.86634379625
742,742,176580.5227816105
743,743,167335.85318624973
744,744,122259.7433976829
745,745,150750.4601508379
746,746,218611.81131005287
747,747,219777.87585556507
748,748,192425.89887231588
749,749,129485.14265716076
750,750,108396.60728722811
751,751,109238.61598223448
752,752,89573.9734351635
753,753,135451.41861736774
754,754,99851.85540765524
755,755,113119.4369547069
756,756,96922.18127772212
757,757,100580.09045422077
758,758,102088.27535435557
759,759,110010.8614616096
760,760,356759.13813114166
761,761,323288.289219141
762,762,265579.30740714073
763,763,204696.83162868023
764,764,117940.23450016975
765,765,159645.50352841616
766,766,188996.2076380849
767,767,277874.1580605507
768,768,280195.6426680088
769,769,134234.55670773983
770,770,236251.2872070074
771,771,170809.33488160372
772,772,206572.4497228861
773,773,282016.36441349983
774,774,235532.41973519325
775,775,244716.87074005604
776,776,295319.951570034
777,777,194258.74588638544
778,778,102271.12547755241
779,779,147712.79065310955
780,780,133112.7762183547
781,781,110876.48760452867
782,782,123674.25255030394
783,783,118187.27879971266
784,784,121450.27441680431
785,785,135900.63299238682
786,786,104163.53653222322
787,787,130276.99780762196
788,788,128616.25449508429
789,789,115872.45235964656
790,790,117948.50758165121
791,791,143891.63565933704
792,792,143282.68964886665
793,793,155590.72787314653
794,794,162290.5611217022
795,795,154121.95009589195
796,796,174314.4603088498
797,797,133268.16207170486
798,798,158857.52202570438
799,799,129516.26060307026
800,800,172737.78910189867
801,801,212932.23893493414
802,802,366741.26012325287
803,803,385684.062898159
804,804,122694.68643888831
805,805,282764.5685970783
806,806,333943.03097724915
807,807,398763.2145524025
808,808,145598.5944867134
809,809,201418.71698200703
810,810,194308.84577929974
811,811,219802.04055011272
812,812,141269.6697279811
813,813,185518.5840368271
814,814,164800.85654854774
815,815,205595.27110904455
816,816,162570.37583738565
817,817,113444.03468668461
818,818,136299.41483438015
819,819,105569.23608705401
820,820,175148.62513542175
821,821,185185.39667874575
822,822,110001.07003897429
823,823,125711.58739030361
824,824,122643.00918802619
825,825,116020.33234983683
826,826,384290.40813446045
827,827,289994.233161211
828,828,304179.7672867775
829,829,413728.5858631134
830,830,341810.334444046
831,831,388220.58324217796
832,832,406489.2210841179
833,833,354213.60431313515
834,834,418821.75664305687
835,835,248674.45110082626
836,836,407503.9236485958
837,837,367668.27446222305
838,838,309017.34169721603
839,839,314805.45132160187
840,840,369378.6026120186
841,841,234305.32109439373
842,842,220865.95239043236
843,843,226407.77956843376
844,844,229822.34104275703
845,845,209330.72298765182
846,846,208025.4109993577
847,847,243891.7515784502
848,848,292794.0757095814
849,849,237024.62181448936
850,850,202906.79861605167
851,851,154774.01055693626
852,852,177389.11724090576
853,853,164977.563560009
854,854,201752.31209248304
855,855,210010.26381403208
856,856,170220.1755926013
857,857,200804.03024703264
858,858,184255.4529607296
859,859,159853.08168828487
860,860,223635.02036333084
861,861,211325.26528686285
862,862,188040.61844050884
863,863,196151.27497464418
864,864,206956.50955736637
865,865,172191.2935897708
866,866,198386.36972606182
867,867,222491.51096343994
868,868,183456.60163760185
869,869,169246.26972824335
870,870,321036.12251877785
871,871,347072.9156136513
872,872,276403.9316892624
873,873,243739.05903697014
874,874,285652.87195444107
875,875,279294.5527970791
876,876,174869.17525082827
877,877,246474.86299872398
878,878,231415.49403071404
879,879,383767.88417100906
880,880,217035.31178832054
881,881,216519.6123123169
882,882,245245.21054029465
883,883,187135.5261579156
884,884,186298.09931218624
885,885,203460.27957051992
886,886,181899.82445538044
887,887,248288.80317807198
888,888,188030.98260760307
889,889,355200.7084786892
890,890,283243.5274362564
891,891,233802.991604805
892,892,245399.8560011387
893,893,111948.96761029959
894,894,118250.97401589155
895,895,157602.1597057581
896,896,165447.43381291628
897,897,189848.87154698372
898,898,125986.8417173624
899,899,117774.77287054062
900,900,118804.54081296921
901,901,242217.34856069088
902,902,151430.65552711487
903,903,167707.65898823738
904,904,209439.142203331
905,905,190630.45777529478
906,906,195253.76903265715
907,907,222600.6383806467
908,908,177056.88488185406
909,909,174338.02410513163
910,910,173449.66040104628
911,911,173576.7718449235
912,912,292991.9000029564
913,913,307305.4683804512
914,914,240066.1756902933
915,915,235205.6383818388
916,916,268330.8205664158
917,917,139651.13951861858
918,918,175062.99713253975
919,919,143525.79591870308
920,920,155403.8163214922
921,921,179391.31026268005
922,922,181931.11408650875
923,923,250368.89836788177
924,924,150118.6478152871
925,925,129096.23271524906
926,926,120723.32164421678
927,927,101031.43479898572
928,928,130505.29622733593
929,929,160084.01976823807
930,930,138969.73161548376
931,931,111749.53376799822
932,932,155869.24421936274
933,933,142685.52553653717
934,934,179066.9110417366
935,935,143153.9150044322
936,936,174738.70521485806
937,937,131349.76216703653
938,938,89528.84704843163
939,939,91689.81670662761
940,940,117106.43450468779
941,941,133959.04485285282
942,942,109282.30987042189
943,943,160793.6698898673
944,944,160575.96230208874
945,945,119105.06505817175
946,946,126310.22155731916
947,947,118651.34931132197
948,948,128262.33614683151
949,949,158003.61339896917
950,950,109609.39703807235
951,951,149815.7307073474
952,952,117970.15064954758
953,953,129212.73186653852
954,954,118534.14195850492
955,955,108382.8402787447
956,956,121227.85621583462
957,957,121862.98958733678
958,958,119138.90314176679
959,959,125585.06611436605
960,960,129213.78343850374
961,961,114240.97601175308
962,962,112998.66176843643
963,963,141231.89897984266
964,964,160143.70184242725
965,965,127454.11724895239
966,966,115590.51303938031
967,967,183581.43825232983
968,968,112602.93806940317
969,969,136828.0872747302
970,970,119267.32905060053
971,971,168426.73033624887
972,972,151521.45554721355
973,973,131042.11298525333
974,974,160991.61221683025
975,975,113472.00864702463
976,976,109094.72767338157
977,977,125027.86173671484
978,978,113724.97072145343
979,979,110412.85167112947
980,980,109581.47136420012
981,981,109168.28942447901
982,982,129883.92449915409
983,983,138295.72763741016
984,984,99112.95978203416
985,985,124887.45541870594
986,986,149884.43698585033
987,987,142269.9829250574
988,988,104567.36162751913
989,989,118978.76911908388
990,990,143653.01466584206
991,991,148790.41585028172
992,992,93331.7443922162
993,993,122302.01015248895
994,994,136623.17023575306
995,995,119873.9412151277
996,996,121868.06503161788
997,997,154600.9733170271
998,998,114512.59275823832
999,999,135942.20227599144
1000,1000,119259.54956412315
1001,1001,134337.26738989353
1002,1002,111177.88637131453
1003,1003,126568.21078956127
1004,1004,130482.51574486494
1005,1005,119141.70375689864
1006,1006,153576.2378975749
1007,1007,99568.939627707
1008,1008,99786.12142950296
1009,1009,133397.18351364136
1010,1010,164804.4082865119
1011,1011,115696.39989808202
1012,1012,106418.28924119473
1013,1013,93659.15883481503
1014,1014,168559.4430103898
1015,1015,111618.16238462925
1016,1016,109577.40457057953
1017,1017,132263.65331709385
1018,1018,110743.58714967966
1019,1019,156169.16756629944
1020,1020,125807.32336044312
1021,1021,117648.77738058567
1022,1022,121574.06482473016
1023,1023,117276.90719664097
1024,1024,121436.05673462152
1025,1025,173545.18176466227
1026,1026,173291.6778087616
1027,1027,153870.62439620495
1028,1028,137889.47748839855
1029,1029,153963.15199881792
1030,1030,92514.65151458979
1031,1031,196722.3000124097
1032,1032,164019.29178088903
1033,1033,121388.34433928132
1034,1034,97195.72411775589
1035,1035,201382.7596589923
1036,1036,128097.43249416351
1037,1037,115555.09223267436
1038,1038,100053.8967192173
1039,1039,117145.91137468815
1040,1040,115409.84653756022
1041,1041,146094.12094950676
1042,1042,98641.74287319183
1043,1043,139944.33495104313
1044,1044,238882.148578763
1045,1045,237430.5929750204
1046,1046,239717.41862893105
1047,1047,237558.1980139017
1048,1048,201846.2131768465
1049,1049,208003.66062819958
1050,1050,146789.57484960556
1051,1051,190826.18965506554
1052,1052,244889.52168822289
1053,1053,239116.99249744415
1054,1054,130171.22898250818
1055,1055,175282.7864035964
1056,1056,147004.7286197543
1057,1057,163714.05692249537
1058,1058,257939.40101265907
1059,1059,217669.13069486618
1060,1060,166308.46737623215
1061,1061,229224.29704368114
1062,1062,114527.48108580709
1063,1063,131639.6419286728
1064,1064,113503.11586260796
1065,1065,129530.12418448925
1066,1066,121222.18523845077
1067,1067,117475.08559077978
1068,1068,121335.67453324795
1069,1069,116932.20083341002
1070,1070,218446.95057868958
1071,1071,217599.19042885303
1072,1072,183228.14226299524
1073,1073,221990.6407982111
1074,1074,251312.1369600296
1075,1075,256998.13680052757
1076,1076,260914.87753987312
1077,1077,183308.81285518408
1078,1078,171547.46328890324
1079,1079,192350.13203918934
1080,1080,179723.18852096796
1081,1081,176658.53225290775
1082,1082,138302.2945970297
1083,1083,112714.00231048465
1084,1084,124593.18158850074
1085,1085,115335.8341127634
1086,1086,113878.5860709846
1087,1087,125274.84165430069
1088,1088,163074.2934152484
1089,1089,443898.09970259666
1090,1090,139619.4850564003
1091,1091,124051.19817852974
1092,1092,84519.00261640549
1093,1093,83238.61717581749
1094,1094,129893.81785988808
1095,1095,103755.24762123823
1096,1096,102835.28310656548
1097,1097,121318.45772489905
1098,1098,137736.7312952876
1099,1099,156808.26579332352
1100,1100,166335.66875308752
1101,1101,141769.7995007038
1102,1102,144600.95314085484
1103,1103,179795.09243667126
1104,1104,157226.5339076519
1105,1105,191508.8208153844
1106,1106,122780.13202622533
1107,1107,195847.25264310837
1108,1108,226392.82149374485
1109,1109,124261.07799336314
1110,1110,166943.4666186571
1111,1111,131948.50363731384
1112,1112,198846.32515758276
1113,1113,222958.04408490658
1114,1114,103098.41216504574
1115,1115,109781.8709358573
1116,1116,110806.89607411623
1117,1117,98742.73670315742
1118,1118,95659.88180190325
1119,1119,95293.73088181019
1120,1120,111340.19328504801
1121,1121,121532.645765692
1122,1122,291979.5151889324
1123,1123,155475.6343945861
1124,1124,221479.57682311535
1125,1125,220218.35574507713
1126,1126,176252.0353063941
1127,1127,132677.44688540697
1128,1128,147972.8830292821
1129,1129,212544.1874191165
1130,1130,195238.24225068092
1131,1131,195207.7037423849
1132,1132,289718.8071489334
1133,1133,142342.88476109505
1134,1134,224908.6671590805
1135,1135,265322.63800501823
1136,1136,214029.25383150578
1137,1137,302708.1674337387
1138,1138,348428.1128883362
1139,1139,117856.8330399692
1140,1140,144914.77226018906
1141,1141,107286.40481978655
1142,1142,112552.79525518417
